"True_Labels","Logistic_Regression","MLP","XGBoost","TabTransformer","TabNet","KAN"
0,0.203719355937383,0.0692582223933978,0.0073347562258691,0.106264311382884,0.271971194223098,0.181257170135822
0,0.0460075209927601,0.0272555960517544,0.0003653337482329,0.0402873852365178,0.0146472692836301,0.0134705775444157
0,0.326797403285923,0.284077135146979,0.0603883038909326,0.56318471903842,0.472603643727357,0.904954487898942
0,0.0373619794245377,0.0126186949969374,0.00093471259468767,0.0527969918236193,0.00445771757101978,0.050740496493921
0,0.086043312226117,0.118290846283088,0.0124720451364949,0.101224105924636,0.0278193753926809,0.0370266987298821
0,0.336123144779478,0.193056857565366,0.0821727907919846,0.218503777996014,0.0810525540694035,0.133582578892927
0,0.14248682792044,0.0181251014446865,0.389520494348894,0.0582021879037786,0.0267893692331966,0.454214320212618
0,0.644429574454714,0.701486073828306,0.0809516057328784,0.179853258021156,0.170780720485822,0.155061387720028
0,0.0508091548578739,0.0398774565750631,0.00197121298503245,0.0649229410661093,0.0298096954235269,0.00095902727749967
0,0.0581183770072965,0.0847961652071513,0.00184928528452727,0.0453216310697135,0.00219110598760928,0.00095902727749967
0,0.224798425716285,0.139213955784352,0.0475412817489242,0.119937291627187,0.00178763550412462,0.00095902727749967
0,0.0589684642383968,0.0420570229302873,0.0126113357113098,0.0489445910859504,0.00172804782520506,0.00095902727749967
0,0.124997159861861,0.0971236855743771,0.00191682735757325,0.0901858268950934,0.00175883448274134,0.00116961474458671
0,0.0832234849754518,0.0225334020286081,0.00129465195417902,0.0434333785948522,0.0128230025828036,0.00095902727749967
0,0.0647026839093138,0.0144381817660581,0.00087065358630461,0.05289067050616,0.00459170805823604,0.00095902727749967
0,0.0564670606683224,0.0453065195295653,0.0038077859280282,0.0362078255187617,0.00354978224731158,0.00095902727749967
0,0.0791671919093556,0.0626805635457946,0.00279231336089812,0.044191282686009,0.0316286108991492,0.00859950318616357
0,0.100118350021131,0.174058979694456,0.045116741236791,0.086136408149568,0.0683843573286516,0.0378283886973651
0,0.0977044788169221,0.0163904484667429,0.00933337471179615,0.0554340418785656,0.0494527915932675,0.00814221880639481
0,0.134366049316575,0.0555962874313271,0.0245806377120411,0.0591554810627042,0.0328982011939781,0.0356577257878851
0,0.181758894222399,0.0797230861163859,0.0337390026074439,0.063084143109447,0.105539151832949,0.0280979335901156
0,0.0830259965392219,0.00679110424715851,0.041868036834864,0.045799116621375,0.0172406694252799,0.0855648740769197
0,0.4045573286736,0.327324760913065,0.0422937726854759,0.0628449808407552,0.163617588713033,0.125422872732729
0,0.503251334295099,0.402932244745,0.129318123093661,0.134839033874293,0.376999068574214,0.682328147673676
0,0.0854387904622483,0.0762693259206829,0.119960951553588,0.0720864854271788,0.0172817436538615,0.0809267936177721
0,0.097597594691865,0.166379652395634,0.0696940184713393,0.206315451938791,0.0166942261563214,0.104123404291035
0,0.11953697805443,0.2106445366893,0.0175388463455791,0.0653408320084714,0.0349568118228049,0.0653586472212195
0,0.67249850143384,0.219966109261328,0.506878497447532,0.295514569131318,0.0037713396127159,0.79195854500666
0,0.293917572273248,0.0976172230639843,0.00319236066934482,0.0681844099831672,0.0619015587657664,0.0364977020660162
0,0.125749637092527,0.0516869736999398,0.0180563201352597,0.0675363264476023,0.0718983437865947,0.0864253598597194
0,0.110852650736793,0.104773751171985,0.0100619280605675,0.195769592795988,0.0263633526347506,0.0483669209284581
0,0.294566259819051,0.37066137950674,0.0247352131119472,0.538391784206863,0.0678083169814018,0.237399265664055
0,0.157578731679934,0.109675362824943,0.0297174419622528,0.0623973112420191,0.0462298228551661,0.0832400098099013
0,0.204016443091848,0.16766159086074,0.0285886950392793,0.0878507706814404,0.0755959738211877,0.13681565111885
0,0.301398353024172,0.291799612670778,0.0305304063859407,0.0703315866620824,0.10647431961223,0.00767971683151759
0,0.137819076776831,0.0232197555070121,0.00754932380439917,0.096719428680472,0.0110967147962633,0.00355060353337577
0,0.351716216231933,0.375001609362837,0.0370041837160649,0.598987772272783,0.0434741629443979,0.113720775067278
0,0.0321760718420729,0.0697501907190823,0.00890639448686076,0.049044338214695,0.0201913201941436,0.0494489095898467
